-1.92401,2.78371,3.96982
-0.490817,3.06062,4.09699
0.976732,3.17896,3.87717
2.12206,2.82424,3.87386
3.24613,2.63096,4.2492
-3.5182,3.4492,4.11693
-3.74239,-3.37657,4.84133
-2.27416,-3.22394,4.58162
-0.630981,-3.27473,4.9661
1.14792,-3.76023,4.7706
2.23113,-3.43964,4.37216
0.266698,-2.63865,4.48768
1.55859,-2.44203,4.9878
2.59082,-2.50737,4.3821
-3.15443,-2.16851,4.45775
-1.79545,-2.1439,4.7919
2.80266,-1.63635,4.82461
3.82474,-1.70825,4.8822
-3.47952,-1.02954,4.64539
-2.59202,-1.27981,5.03184
-1.58301,-0.966301,4.87252
-0.56753,-1.5166,4.55111
0.78763,-1.29022,4.80921
-2.43921,-0.250175,4.43712
-0.284545,-0.0949904,4.53571
0.714368,-0.100723,4.54085
-3.77044,0.0502305,5.07899
-1.0992,0.47839,4.47904
2.53758,0.412927,4.7075
-1.57324,1.27823,5.07973
-0.197942,1.14809,4.8953
1.19418,0.997563,4.56802
3.59281,1.3258,4.61275
-2.58652,1.80648,4.72061
2.30371,1.77669,4.91412
-2.97111,2.89859,5.02922
0.400719,2.6803,4.80256
1.46112,2.62556,4.82419
-2.63499,3.8385,4.82533
-1.45099,3.90793,4.65717
-0.0200818,3.98016,4.70478
2.31155,3.47054,4.86468
3.43516,3.78722,4.59404
-2.71467,-3.39461,5.46011
0.261275,-3.33314,5.76311
2.94588,-3.32733,5.32641
-1.5625,-3.18486,5.71541
3.91044,-2.44538,5.82528
-2.61922,-2.2882,5.91342
-0.753322,-2.37038,5.3703
0.226962,-1.94243,5.91251
2.55325,-2.12104,5.91575
-3.47978,-1.18744,5.83341
-1.08923,-1.39975,5.62449
1.55637,-1.48366,5.7093
3.34043,-1.26417,5.63122
-0.164696,-0.636917,5.59682
1.53137,-0.265385,5.40191
2.65532,-0.650575,5.24634
-2.54838,0.648506,5.50295
-1.20316,0.297753,5.65818
0.516804,0.538364,5.92991
2.53458,0.179853,5.88207
3.34945,0.681326,5.59444
-3.56398,1.2844,5.46294
1.84556,0.88064,5.56867
-3.18378,2.18042,5.69045
-0.948819,2.29531,5.17132
0.875862,1.90522,5.58368
3.23174,1.79028,5.67401
3.95022,2.3036,5.20895
-1.97532,2.91439,5.16007
0.0184791,2.73269,5.72385
3.08388,2.74835,5.43105
-3.94512,3.44368,5.56431
-1.41683,3.62811,5.82237
-0.57634,3.427,5.32232
0.949279,3.24807,5.41599
2.91098,3.61706,5.8928
-3.30727,-3.3874,6.50045
-0.698619,-3.8592,6.63387
1.64423,-3.99916,6.05526
2.46639,-3.2059,6.41864
3.50641,-3.49067,6.37268
1.3414,-2.66673,6.35126
-1.01195,-2.18592,6.52549
0.879407,-0.816303,6.50871
2.27506,-0.85196,6.43247
3.62186,-1.53264,6.54972
-3.29155,-0.00609164,6.17747
-2.20435,-0.629135,5.96035
-1.0221,-0.796049,6.68958
3.55148,-0.294625,6.30128
-0.445747,0.24981,6.58344
1.68072,0.40437,6.69271
-3.13914,1.37746,6.57982
-0.497342,1.45575,6.22467
1.75403,1.54,6.31449
2.65088,1.13363,6.15068
3.69181,1.20779,6.37185
-2.03747,2.01366,6.00093
3.02166,1.85508,6.73367
3.96012,2.22265,6.20536
-3.98244,3.13624,6.72231
-3.13151,2.63294,6.57899
-0.913641,2.76599,6.4865
0.797636,2.87518,6.62047
2.01208,2.65573,5.96068
3.12332,2.80057,6.42783
-2.59989,3.52512,5.98046
0.655105,-3.79378,7.02363
1.80629,-3.47227,7.12013
-2.06803,-2.97844,7.00263
-0.0635047,-2.85802,6.81493
3.2353,-2.54652,7.0602
-3.43963,-2.10093,7.03139
0.569865,-1.94734,7.26861
2.00891,-1.90381,7.31595
-2.15619,-1.54768,7.01341
3.14255,-1.0132,7.51737
-3.31414,-0.712067,7.1459
-3.77988,0.442304,6.96693
-2.96224,0.635071,7.50528
-2.01484,0.485129,6.7854
0.463319,0.210022,7.36121
2.97538,0.622431,7.18531
0.717858,1.51012,6.91581
3.9357,1.32416,7.34049
-3.81617,2.28481,7.21891
-1.44396,1.68445,7.22671
-0.294615,2.06532,7.23672
1.85089,2.24148,7.28552
-2.0566,2.87815,6.83145
3.3537,2.82345,7.39973
-2.91572,3.56392,7.34099
-1.84274,3.8537,6.85108
-1.38673,3.21523,7.49215
1.64094,3.53357,7.15903
2.79482,3.83905,7.06492
3.9712,3.99545,7.23008
-2.33235,-3.61148,7.98661
-1.1375,-3.70615,7.95321
1.99064,-3.84843,8.02773
3.71361,-3.28184,8.15125
-3.19591,-3.09493,7.65773
-0.0856272,-3.14132,7.77313
1.18659,-2.9588,8.01132
2.36127,-2.9562,7.77068
-2.58203,-2.29808,7.84624
-1.29219,-2.23239,7.89449
-0.131535,-2.23643,8.19563
-3.8692,-0.919314,8.18855
-2.77212,-1.33183,8.01829
-1.40375,-1.04329,7.7985
-0.210168,-0.926632,7.82203
1.13892,-0.970064,7.66976
-2.27846,-0.238895,7.96008
2.22503,-0.242476,7.54168
3.84883,-0.0701494,7.73909
-0.926043,0.450696,7.66276
3.55202,0.776123,8.22519
0.0702216,1.30992,8.1398
1.96794,1.09771,7.6277
-2.68195,2.21062,7.6061
-0.642234,2.2819,8.14648
3.01038,1.80522,7.9315
-3.58315,2.86493,8.05051
-1.62469,2.47025,8.11471
0.649261,2.39767,7.7187
2.49815,3.07888,8.20019
-2.09222,3.35087,8.18614
-0.191078,3.24354,7.58396
1.05432,3.42008,8.19661
3.66028,3.51794,8.04951
-0.0489072,-3.90502,8.41696
1.50247,-3.71063,8.89055
2.62494,-3.34781,8.65047
-2.80783,-2.95204,8.56696
-0.695881,-2.88333,8.70461
1.8915,-2.53713,9.14298
-3.61881,-2.08121,8.41848
-2.19119,-1.99326,8.9385
-0.754046,-1.71688,9.07876
0.872706,-1.73563,8.6174
2.97417,-2.11316,8.3641
-3.09572,-0.93992,9.10343
2.07281,-1.04479,8.41917
-1.10196,-0.397412,8.76109
3.23307,-0.328602,8.73487
-3.39814,0.323152,8.58547
-1.34658,0.742375,9.03887
-0.0683657,0.113714,8.4303
-0.352013,0.771192,9.12615
0.585356,0.425959,9.13796
1.45692,0.209511,8.34363
-2.26256,1.10634,8.35584
-1.10598,1.41961,8.34551
2.55484,0.886476,8.8821
-3.68661,1.68236,8.42126
-1.74074,1.98571,8.98118
1.37198,1.69415,8.47917
-2.73125,2.66003,8.92951
0.186137,2.66398,8.56328
3.57842,2.65909,8.55263
-3.24081,3.93282,8.64994
-0.826871,3.24839,8.83036
3.16084,3.83446,8.85412
-1.93723,-3.96547,9.15865
-0.558219,-3.6787,9.29187
1.29746,-3.42552,9.82652
2.27711,-3.69335,9.52105
3.86363,-3.50177,9.56326
-2.82223,-3.06331,9.76007
-1.35615,-2.81485,9.70256
0.405103,-2.96195,9.17182
3.04891,-2.63187,9.44099
-3.08574,-1.89579,9.82516
0.34867,-1.87955,9.68663
1.3485,-1.63336,9.71449
-1.71068,-1.04056,9.84368
2.42574,-1.51253,9.46606
3.62452,-1.47882,9.42907
-3.92815,-0.0826447,9.82911
0.190345,-0.702596,9.26864
1.53462,-0.457816,9.57006
2.86085,-0.645044,9.83028
-2.31005,0.1627,9.45503
2.95513,0.349145,9.87545
-2.91227,1.42157,9.55528
0.255726,1.22494,9.77717
1.43998,1.04377,9.71518
3.70028,1.24708,9.60013
-0.584427,1.93528,9.29268
0.736675,2.30343,9.56522
2.73144,2.2168,9.27636
-3.93167,2.59601,9.64495
-1.6853,2.81451,9.84599
0.435052,3.6626,9.42585
1.76956,3.22901,9.38428
-1.91875,-3.74713,10.58
2.82914,-3.20906,10.4683
-3.96907,-2.42364,10.4398
-0.297288,-3.18948,10.1226
1.02354,-2.50048,10.0893
-2.18972,-2.12391,10.5878
-0.574488,-1.92802,10.451
1.98512,-2.36971,10.3256
2.91914,-2.03025,10.2272
-2.93254,-0.813427,10.4872
0.757054,-1.04756,10.2683
2.126,-1.20953,10.5919
-0.200696,-0.789832,10.3987
2.22786,-0.0250575,10.4467
-3.26392,0.753658,10.733
-0.849023,0.149428,10.0231
0.520538,0.173093,10.3083
3.54644,0.64425,10.6253
-1.60959,1.32372,10.0529
-0.475988,1.49402,10.403
2.57584,1.28289,10.0141
-3.99508,1.70225,10.6673
-2.96956,2.32337,10.6237
1.87058,2.19866,10.3782
3.1012,2.03852,10.4033
-0.318712,2.86989,10.2975
1.06291,3.14937,10.3498
-3.95191,3.93638,10.6055
-2.97321,3.56177,9.97232
-0.830306,3.94829,10.1777
1.96272,3.84288,10.396
3.02289,3.46157,9.98503
-3.29174,-3.33226,10.8304
-0.766831,-3.65633,11.0936
0.340248,-3.99434,10.7779
1.49296,-3.23205,10.997
3.76798,-3.31552,11.206
-1.25472,-2.80359,10.9088
0.354024,-2.79599,10.769
-3.23947,-1.78314,11.4477
-0.179891,-2.3663,11.4955
1.00347,-1.85312,11.1231
2.11949,-2.25762,11.3088
3.11109,-2.22312,11.1887
-1.50081,-1.08675,11.2259
-0.141287,-1.16965,11.5484
3.5204,-1.15582,10.7865
-3.88857,-0.179285,11.1554
-2.94536,-0.14774,11.4854
-0.352122,-0.0836113,11.0888
1.19441,-0.484202,11.3426
2.94661,-0.0399178,11.4067
-1.99559,0.169706,10.8246
-2.28796,1.42675,11.0366
-0.942639,0.92062,11.3669
1.66533,0.810486,11.0943
2.79513,1.19693,10.9848
-1.30127,2.23746,11.0653
0.626013,1.70589,10.8242
2.81857,2.12378,11.3585
-2.09813,3.12064,10.9284
-0.354464,3.16515,11.5189
0.522303,2.85473,11.1529
2.5304,3.00154,10.9767
3.77783,2.83423,10.9926
-3.08993,3.61963,11.3759
-1.1459,3.42252,10.9668
1.29891,3.47356,11.2646
2.21237,3.86667,11.3636
3.18737,3.86687,11.1429
-3.52736,-3.36123,11.9121
-0.487668,-3.96926,12.0011
0.476344,-3.25616,11.9577
-2.41432,-3.00033,11.6542
1.44974,-2.55615,11.987
2.77355,-3.20039,11.8665
3.86347,-2.50504,11.7828
-1.27179,-2.2605,11.9786
1.59587,-1.41048,12.3112
2.6351,-1.47124,11.6458
3.68912,-1.25037,12.1729
-1.42044,-0.06666,11.8505
-0.448021,-0.126616,12.0822
2.58532,-0.732678,12.3169
0.410688,0.623843,11.6852
1.86196,0.223415,12.3485
-2.81004,1.00764,12.0318
2.44575,1.1932,11.9211
3.75803,1.13849,11.6971
-3.53771,2.10829,11.6581
-1.656,1.60094,12.0495
-0.199238,2.03973,11.9027
1.62195,2.04727,11.7459
3.54742,2.27254,12.0266
-2.43208,2.50284,11.9028
-1.2793,2.50818,12.2329
2.57444,2.97765,12.1749
-1.80441,3.75406,11.9126
0.497819,3.54743,11.8742
1.53327,3.9172,12.3535
3.76957,3.7048,12.1786
-2.81848,-3.85182,12.4183
-1.66897,-3.2453,12.56
2.73713,-3.94392,13.0518
-3.23046,-2.52226,12.3922
-1.55882,-2.43223,13.1306
-0.533094,-3.09817,12.913
1.3239,-2.8229,13.1491
3.79325,-3.04831,12.8496
-2.38191,-1.62138,12.5416
-0.692268,-1.93379,13.1487
0.351314,-2.00007,12.5612
2.73404,-2.10489,12.7361
-3.36055,-1.00659,12.8635
-1.1342,-0.980172,12.5722
-2.38389,-0.221854,12.5474
0.569816,-0.501591,12.5946
3.23032,-0.283496,12.9338
-3.75183,0.0165233,12.3741
-1.41064,0.724117,12.461
0.431741,0.681486,12.8834
3.01659,0.560383,12.4428
-2.18549,1.55649,12.8963
-0.441486,0.968758,12.4555
1.17937,1.20205,12.4726
2.34684,1.1003,13.0077
-3.68086,1.7844,12.8046
-1.1808,1.77959,12.9104
2.80864,1.86726,12.5638
-3.20365,3.09609,12.9083
-0.541986,3.0379,13.0156
0.805905,2.70594,12.6704
1.85231,3.06704,13.137
3.58537,2.75884,12.8989
0.200533,3.95851,12.8203
-3.33969,-3.92072,13.5824
-0.296341,-3.99602,13.6865
-3.62261,-2.78841,13.8648
-2.60121,-3.02466,13.2814
-1.18652,-2.94064,13.9068
0.214,-2.52015,13.9456
-2.92676,-1.90713,13.5715
-1.95479,-1.75217,13.7467
3.88692,-1.77246,13.4562
-0.195899,-1.08171,13.3131
1.11402,-1.49848,13.6221
-1.60877,-0.607168,13.8367
0.913356,-0.142046,13.9028
2.17962,-0.591213,13.4406
3.98611,-0.578502,13.5171
-2.93449,0.762945,13.4039
-1.7687,0.482967,13.3624
-0.537728,0.0837071,13.2595
1.46783,0.763215,13.3444
2.53754,0.501063,13.7848
3.667,0.714983,13.4387
-2.79089,1.93891,13.5942
-0.033996,1.75757,13.2616
1.64136,1.94091,13.4923
3.3855,1.87558,13.5527
-3.88982,2.54305,13.7223
-1.9112,2.67315,13.2385
2.69046,2.54418,13.2897
-2.5312,3.53297,13.8006
-1.47375,3.98436,13.4578
0.949891,3.64456,13.4003
2.52772,3.28203,13.9443
3.8023,3.60977,13.3764
-2.26795,-3.62254,14.2667
0.584894,-3.65868,14.017
1.77705,-3.78848,14.0549
3.07645,-3.02518,14.0511
-0.841941,-1.67793,14.3101
2.39231,-1.80572,14.1021
-2.62974,-1.54399,14.4543
-2.97406,-0.450435,14.1006
3.18024,-0.234394,13.9982
-1.6629,1.50895,13.9751
-0.000209735,0.836354,14.3112
-0.7959,2.3383,13.983
-1.40721,3.08341,14.2467
0.364239,2.83392,14.0628
-3.35919,-3.35919,15.1675
-1.6796,-3.35919,15.1675
0.0,-3.35919,15.1675
1.6796,-3.35919,15.1675
3.35919,-3.35919,15.1675
-2.51939,-2.51939,15.1675
-0.839798,-2.51939,15.1675
0.839798,-2.51939,15.1675
2.51939,-2.51939,15.1675
-3.35919,-1.6796,15.1675
-1.6796,-1.6796,15.1675
0.0,-1.6796,15.1675
1.6796,-1.6796,15.1675
3.35919,-1.6796,15.1675
-2.51939,-0.839798,15.1675
-0.839798,-0.839798,15.1675
0.839798,-0.839798,15.1675
2.51939,-0.839798,15.1675
-3.35919,0.0,15.1675
-1.6796,0.0,15.1675
0.0,0.0,15.1675
1.6796,0.0,15.1675
3.35919,0.0,15.1675
-2.51939,0.839798,15.1675
-0.839798,0.839798,15.1675
0.839798,0.839798,15.1675
2.51939,0.839798,15.1675
-3.35919,1.6796,15.1675
-1.6796,1.6796,15.1675
0.0,1.6796,15.1675
1.6796,1.6796,15.1675
3.35919,1.6796,15.1675
-2.51939,2.51939,15.1675
-0.839798,2.51939,15.1675
0.839798,2.51939,15.1675
2.51939,2.51939,15.1675
-3.35919,3.35919,15.1675
-1.6796,3.35919,15.1675
0.0,3.35919,15.1675
1.6796,3.35919,15.1675
3.35919,3.35919,15.1675
-2.51939,-3.35919,16.0073
-0.839798,-3.35919,16.0073
0.839798,-3.35919,16.0073
2.51939,-3.35919,16.0073
-3.35919,-2.51939,16.0073
-1.6796,-2.51939,16.0073
0.0,-2.51939,16.0073
1.6796,-2.51939,16.0073
3.35919,-2.51939,16.0073
-2.51939,-1.6796,16.0073
-0.839798,-1.6796,16.0073
0.839798,-1.6796,16.0073
2.51939,-1.6796,16.0073
-3.35919,-0.839798,16.0073
-1.6796,-0.839798,16.0073
0.0,-0.839798,16.0073
1.6796,-0.839798,16.0073
3.35919,-0.839798,16.0073
-2.51939,0.0,16.0073
-0.839798,0.0,16.0073
0.839798,0.0,16.0073
2.51939,0.0,16.0073
-3.35919,0.839798,16.0073
-1.6796,0.839798,16.0073
0.0,0.839798,16.0073
1.6796,0.839798,16.0073
3.35919,0.839798,16.0073
-2.51939,1.6796,16.0073
-0.839798,1.6796,16.0073
0.839798,1.6796,16.0073
2.51939,1.6796,16.0073
-3.35919,2.51939,16.0073
-1.6796,2.51939,16.0073
0.0,2.51939,16.0073
1.6796,2.51939,16.0073
3.35919,2.51939,16.0073
-2.51939,3.35919,16.0073
-0.839798,3.35919,16.0073
0.839798,3.35919,16.0073
2.51939,3.35919,16.0073
